r u mine?, arctic monkeys, i'm a puppet on a string tracy island time-traveling diamond cutter-shaped heartaches come to find you four in some velvet morning years too late she's a silver lining lone ranger riding through an open space in my mind when she's not right there beside me  i go crazy 'cause here isn't where i wanna be and satisfaction feels like a distant memory and i can't help myself all i wanna hear her say is are you mine? well are you mine? are you mine? are you mine? woah ah  i guess what i'm trying to say is i need the deep end keep imagining meeting wished away entire lifetimes unfair we're not somewhere misbehaving for days great escape lost track of time and space she's a silver lining climbing on my desire  and i go crazy 'cause here isn't where i wanna be and satisfaction feels like a distant memory and i can't help myself all i wanna hear her say is are you mine? well are you mine? (are you mine tomorrow?) are you mine? (or just mine tonight?) are you mine? (are you mine mine?)  and the thrill of the chase moves in mysterious ways so in case i'm mistaken i just wanna hear you say you got me baby are you mine? she's a silver lining lone ranger riding through an open space in my mind when she's not right there beside me  i go crazy 'cause here isn't where i wanna be and satisfaction feels like a distant memory and i can't help myself all i wanna hear her say is are you mine? well are you mine? (are you mine tomorrow?) are you mine? (or just mine tonight?) are you mine? (are you mine tomorrow?) (or just mine tonight?)
knee socks, arctic monkeys, you got the lights on in the afternoon an' the nights are drawn out long and you’re kissin' to cut through the gloom with a cough drop coloured tongue and you were sittin' in the corner with the coats all piled high and i thought you might be mine in a small world on an exceptionally rainy tuesday night in the right place and time  when the zeros line up on the 24-hour clock when you know who’s callin' even though the number is blocked when you walked around your house wearin' my sky blue lacoste and your knee socks  well you cured my january blues yeah you made it all alright i got a feelin' i might have lit the very fuse that you were tryin' not to light you were a stranger in my phonebook i was actin' like i knew ‘cause i had nothin' to lose when the winter’s in full swing and your dreams just aren’t comin' true ain’t it funny what you’ll do?  when the zeros line up on the 24-hour clock when you know who’s callin' even though the number is blocked when you walked around your house wearin' my sky blue lacoste and your knee socks  the late afternoon the ghost in your room that you always thought didn’t approve of you knockin' boots never stopped you lettin' me get hold of the sweet spot by the scruff of your knee socks  you and me could have been a team each had a half of a king and queen seat like the beginning of mean streets you could be my baby (could be my baby) you and me could have been a team each had a half of a king and queen seat like the beginning of mean streets you could be my baby (could be my baby)  all the zeros lined up but the number’s blocked when you’ve come undone  you and me could have been a team each had a half of a king and queen seat like the beginning of mean streets you could be my baby (could be my baby) you and me could have been a team each had a half of a king and queen seat like the beginning of mean streets you could be my baby (could be my baby)  when the zeros line up on the 24-hour clock when you know who’s callin' even though the number is blocked when you walked around your house wearin' my sky blue lacoste and your knee socks when the zeros line up on the 24-hour clock when you know who’s callin' even though the number is blocked when you walked around your house wearin' my sky blue lacoste and your knee socks  knee socks knee socks
505, arctic monkeys, i'm going back to 505 if it's a seven-hour flight or a forty-five-minute drive in my imagination you're waiting lying on your side with your hands between your thighs  stop and wait a sec when you look at me like that my darling what did you expect? i'd probably still adore you with your hands around my neck or i did last time i checked not shy of a spark a knife twists at the thought that i should fall short of the mark frightened by the bite though it's no harsher than the bark the middle of adventure such a perfect place to start  i'm going back to 505 if it's a seven-hour flight or a forty-five-minute drive in my imagination you're waiting lying on your side with your hands between your thighs   but i crumble completely when you cry it seems like once again you've had to greet me with goodbye i'm always just about to go and spoil a surprise take my hands off of your eyes too soon  i'm going back to 505 if it's a seven-hour flight or a forty-five minute drive in my imagination you're waiting lying on your side with your hands between your thighs and a smile
four out of five, arctic monkeys, advertise in imaginative ways start your free trial today come on in the water's lovely look you could meet someone you like during the meteor strike it is that easy lunar surface on a saturday night dressed up in silver and white with coloured old grey whistle test lights  take it easy for a little while come and stay with us it’s such an easy flight cute new places keep on popping up since the exodus it's all getting gentrified i put a taqueria on the roof it was well reviewed four stars out of five and that's unheard of  mr. bridge and tunnel on the starlight express the head of special effects in my mind’s eye hokey cokey with the opposite sex the things you try to forget doesn't time fly? i'm in no position to give advice i don't want to be nice and you know that  take it easy for a little while come and stay with us it's such an easy flight cute new places keep on popping up around clavius it's all getting gentrified the information-action ratio is the place to go and you will not recognise the old headquarters  all the nights that never happened and the days that don't exist at the information-action ratio the only time that we stop laughing is to breathe or steal a kiss i can get you on the list for all the clubs i can lift you up another semitone  take it easy for a little while (take it easy for a little while) come and stay with us it's such an easy flight cute new places keep on popping up (cute new places keep on popping up) since the exodus it’s all getting gentrified the information-action ratio (the information-action ratio) is the place to go four stars out of five take it easy for a little while (take it easy for a little while) come and stay with us now it’s such an easy flight cute new places keep on popping up (cute new places keep on popping up) around clavius it's all getting gentrified i put a taqueria on the moon (the information-action ratio) it got rave reviews four stars out of five  take it easy for a little while (take it easy for a little while) come and stay with us four stars out of five take it easy for a little while (take it easy for a little while) come and stay with us four stars out of five take it easy for a little while (take it easy for a little while) come and stay with us four stars out of five take it easy for a little while (take it easy for a little while) come and stay with us four stars out of five (take it easy for a little while) four stars out of five
no. 1 party anthem, arctic monkeys, so you're on the prowl wondering whether she left already or not leather jacket collar popped like antenna never knowing when to stop sunglasses indoors par for the course lights in the floors and sweat on the walls cages and poles call off the search for your soul or put it on hold again she's having a sly indoor smoke and she calls the folks who run this her oldest friends sipping a drink and laughing at imaginary jokes as all the signals are sent her eyes invite you to approach and it seems as though those lumps in your throat that you just swallowed have got you going  come on come on come on come on come on come on number one party anthem  she's a certified mind blower knowing full well that i don't may suggest there's somewhere from which i might know her just to get the ball to roll drunken monologues confused because it's not like i'm falling in love i just want ya to do me no good and you look like you could  come on come on come on come on come on come on number one party anthem come on come on come on before the moment's gone number one party anthem yeah yeah  the look of love the rush of blood the she's with mes the gallic shrug the shutterbugs the camera plus the black & white and the color dodge the good time girls the cubicles the house of fun the number one party anthem oh  come on come on come on come on come on come on come on come on come on come on come on come on before the moment's gone number one party anthem number one party anthem number one party anthem yeah yeah
why’d you only call me when you’re high?, arctic monkeys, the mirror's image tells me it's home time but i'm not finished 'cause you're not by my side and as i arrived i thought i saw you leavin' carryin' your shoes decided that once again i was just dreamin' of bumpin' into you  now it's three in the mornin' and i'm tryna' change your mind left you multiple missed calls and to my message you reply why'd you only call me when you're high? hi why'd you only call me when you're high?  somewhere darker talkin' the same shite i need a partner well are you out tonight? it's harder and harder to get you to listen more i get through the gears incapable of makin' alright decisions and having bad ideas  now it's three in the mornin' and i'm tryna' change your mind left you multiple missed calls and to my message you reply (message you reply) why'd you only call me when you're high? (why'd you only call me when you're) hi why'd you only call me when you're high?  an' i can't see you here wonderin' where i might it sort of feels like i'm runnin' out of time i haven't found all i was hopin' to find you said you got to be up in the mornin' goin' to have an early night an' you're startin' to bore me baby why'd you only call me when you're high?  why'd you only ever phone me when you're high? why'd you only ever phone me when you're high? why'd you only ever phone me when you're high? why'd you only ever phone me when you're (high)?
fluorescent adolescent, arctic monkeys, you used to get it in your fishnets now you only get it in your night dress discarded all the naughty nights for niceness landed in a very common crisis everything's in order in a black hole nothing seems as pretty as the past though that bloody mary's lacking in tabasco remember when you used to be a rascal?  oh the boy's a slag the best you ever had the best you ever had is just a memory and those dreams but not as daft as they seem not as daft as they seem my love when you dream them up  flicking through a little book of sex tips remember when the boys were all electric? now when she's told she's gonna get it i'm guessing that she'd rather just forget it clinging to not getting sentimental said she wasn't going but she went still likes her gentlemen not to be gentle was it a mecca dauber or a betting pencil?  oh the boy's a slag the best you ever had the best you ever had is just a memory and those dreams weren't daft as they seem not as daft as they seem my love when you dream them up oh flo where did you go? where did you go? where did you go?  you're falling about you took a left off last laugh lane just sounding it out but you're not coming back again you're falling about you took a left off last laugh lane you were just sounding it out but you're not coming back again  you used to get it in your fishnets (falling about) now you only get it in your night dress discarded all the naughty nights for niceness (you took a left off last laugh lane) landed in a very common crisis everything's in order in a black hole (you were just sounding it out) is anything as pretty in the past though? that bloody mary's lacking in tabasco (you're not coming back again) remember when you used to be a rascal? (oh...)
snap out of it, arctic monkeys, what's been happenin' in your world? what have you been up to? i heard that you fell in love or near enough i gotta tell you the truth yeah  i wanna grab both your shoulders and shake baby snap out of it (snap out of it) i get the feelin' i left it too late but baby snap out of it (snap out of it) if that watch don't continue to swing or the fat lady fancies havin' a sing i'll be here waitin' ever so patiently for you to snap out of it  forever isn't for everyone is forever for you? it sounds like settlin' down or givin' up but it don't sound much like you girl  i wanna grab both your shoulders and shake baby snap out of it (snap out of it) i get the feelin' i left it too late but baby snap out of it (snap out of it) if that watch don't continue to swing or the fat lady fancies havin' a sing i'll be here waitin' ever so patiently for you to snap out of it  under a spell you're hypnotised (ooh) darling how could you be so blind? (snap out of it) under a spell you're hypnotised (ooh) darling how could you be so blind?  i wanna grab both your shoulders and shake baby snap out of it (snap out of it) i get the feelin' i left it too late but baby snap out of it (snap out of it) if that watch don't continue to swing or the fat lady fancies havin' a sing i'll be here waitin' ever so patiently for you to snap out of it
star treatment, arctic monkeys, i just wanted to be one of the strokes now look at the mess you made me make hitchhiking with a monogrammed suitcase miles away from any half-useful imaginary highway i'm a big name in deep space ask your mates but golden boy's in bad shape i found out the hard way that here ain't no place for dolls like you and me everybody's on a barge floating down the endless stream of great tv 1984 2019  maybe i was a little too wild in the '70s rocket-ship grease down the cracks of my knuckles karate bandana warp speed chic hair down to there impressive moustache love came in a bottle with a twist-off cap let's all have a swig and do a hot lap  so who you gonna call? the martini police baby that isn't how they look tonight oh no it took the light forever to get to your eyes  i just wanted to be one of those ghosts you thought that you could forget and then i haunt you via the rear view mirror on a long drive from the back seat but it's alright 'cause you love me and you recognise that it ain't how it should be your eyes are heavy and the weather's getting ugly so pull over i know the place don't you know an apparition is a cheap date? what exactly is it you've been drinking these days? jukebox in the corner long hot summer they've got a film up on the wall and it's dark enough to dance what do you mean you've never seen blade runner?  oh maybe i was a little too wild in the '70s back down to earth with a lounge singer shimmer elevator down to my make-believe residency from the honeymoon suite two shows a day four nights a week easy money  so who you gonna call? the martini police so who you gonna call? the martini police oh baby that isn't how they look tonight it took the light absolutely forever to get to your eyes  and as we gaze skyward ain't it dark early? it's the star treatment yeah and as we gaze skyward ain't it dark early? it's the star treatment it's the star treatment the star treatment
tranquility base hotel & casino, arctic monkeys, jesus in the day spa filling out the information form mama got her hair done just popping out to sing a protest song i've been on a bender back to that prophetic esplanade where i ponder all the questions but just manage to miss the mark  hoo good afternoon tranquility base hotel and casino mark speaking please tell me how may i direct your call?  this magical thinking feels as if it really might catch on mama wants some answers do you remember where it all went wrong? technological advances really bloody get me in the mood pull me in close on a crisp eve baby kiss me underneath the moon's side boob  good afternoon tranquility base hotel and casino mark speaking please tell me how may i direct your call?  and do you celebrate your dark side then wish you'd never left the house? have you ever spent a generation trying to figure that one out?  hoo good afternoon tranquility base hotel and casino mark speaking please tell me how may i direct your call?
one for the road, arctic monkeys, one for the road oooh oooh one for the road oooh oooh  from the bottom of your heart the relegation zone i saw this comin' from the start the shake rattle and roll the cracks in blackout blinds cast patterns on the ceiling but you're feeling fine i thought it was dark outside i thought it was dark outside  one for the road so we all get back to yours and you sit and talk to me on the floor there's no need to show me 'round baby i feel like i've been here before i've been wonderin' whether later when you tell everybody to go will you pour me one for the road?  i knew this would be on the cards i knew you wouldn't fold i saw this comin' from the start the shake rattle and roll  one for the road so we all get back to yours and you sit and talk to me on the floor there's no need to show me 'round baby i feel like i've been here before i've been wonderin' whether later when you tell everybody to go will you pour me one for the road?  the mixture hits you hard don't get that sinking feeling don't fall apart some out of tune guitar soundtrack to disaster oooh oooh one for the road oooh oooh one for the road oooh oooh one for the road oooh oooh one for the road  oooh oooh oooh oooh oooh oooh oooh oooh  one for the road so we all get back to yours and you sit and talk to me on the floor there's no need to show me 'round baby i feel like i've been here before i've been wonderin' whether later when you tell everybody to go will you pour me one for the road?
fireside, arctic monkeys, i can't explain but i wanna try there's this image of you and i and it goes dancing by in the morning and the night time there's all these secrets that i can't keep like in my heart there's that hotel suite and you lived there so long it's kind of strange now you're gone  i'm not sure if i should show you what i've found has it gone for good or is it coming back around? isn't it hard to make up your mind when you're losing and your fuse is fireside?  there's all those places we used to go and i suspect you already know but that place on memory lane you like still looks the same but something about it's changed  i'm not sure if i should show you what i've found has it gone for good or is it coming back around? isn't it hard to make up your mind when you're losing and your fuse is fireside?  and i thought i was yours forever or maybe i was mistaken but i just cannot manage to make it through the day without thinking of you lately   i'm not sure if i should show you what i've found has it gone for good or is it coming back around? isn't it hard to make up your mind when you're losing and your fuse is fireside?
suck it and see, arctic monkeys, your love is like a studded leather headlock your kiss it could put creases in the rain you're rarer than a can of dandelion and burdock and those other girls are just post-mix lemonade  suck it and see you never know sit next to me before i go jigsaw women with horror movie shoes be cruel to me 'cause i am a fool for you  i poured my aching heart into a pop song i couldn't get the hang of poetry that's not a skirt girl that's a sawn-off shotgun and i can only hope you've got it aimed at me  suck it and see you never know sit next to me before i go jigsaw women with horror movie shoes be cruel to me 'cause i am a fool for  blue moon girls from once upon a shangri-la how i often wonder where you are you have got that face that just says baby i was made to break your heart oh-oh-oh  suck it and see you never know sit next to me before i go go go go jigsaw women with horror movie shoes be cruel to me 'cause i am a fool for you
one point perspective, arctic monkeys, dancing in my underpants i'm gonna run for government i'm gonna form a covers band anorl (stop) back there by the baby grand did mr. winter wonderland say come 'ere kid we really need to talk? bear with me man i lost my train of thought  i fantasise i call it quits i swim with the economists and i get to the bottom of it for good by the time reality hits the chimes of freedom fell to bits the shining city on the fritz they come out of the cracks thirsty for blood (stop)  oh just as the apocalypse finally gets prioritised and you cry some of the hottest tears you ever cried multiplied by five i suppose a singer must die  singsong 'round the money tree this stunning documentary that no one else unfortunately saw such beautiful photography it's worth it for the opening scene i've been driving 'round listening to the score or maybe i just imagined it all i've played to quiet rooms like this before bear with me man i lost my train of thought
cornerstone, arctic monkeys, i thought i saw you in the battleship but it was only a look-a-like she was nothing but a vision trick under the warning light she was close close enough to be your ghost but my chances turned to toast when i asked her if i could call her your name  i thought i saw you in the rusty hook huddled up in a wicker chair i wandered over for a closer look and kissed whoever was sitting there she was close and she held me very tightly 'til i asked awfully politely please can i call you her name?  and i elongated my lift home yeah i let him go the long way round i smelt your scent on the seatbelt and kept my shortcuts to myself  i thought i saw you in the parrot's beak messing with the smoke alarm it was too loud for me to hear her speak and she had a broken arm it was close so close that the walls were wet and she wrote it out in letraset no you can't call me her name  tell me where's your hiding place? i'm worried i'll forget your face and i've asked everyone i'm beginning to think i imagined you all along  i elongated my lift home yeah i let him go the long way round i smelt your scent on the seatbelt and kept my shortcuts to myself  i saw your sister in the cornerstone on the phone to the middle man when i saw that she was on her own i thought she might understand she was close well you couldn't get much closer she said i'm really not supposed to but yes you can call me anything you want
the ultracheese, arctic monkeys, still got pictures of friends on the wall i suppose we aren't really friends anymore maybe i shouldn't ever have called that thing friendly at all get freaked out from a knock at the door when i haven't been expecting one and didn't that used to be part of the fun once upon a time? we'll be there at the back of the bar in a booth like we usually were every time there was a rocket launch or some big event  what a death i died writing that song start to finish with you looking on it stays between us steinway and his sons 'cause it's the ultracheese perhaps it's time that you went for a walk dressed like a fictional character from a place they called america in the golden age trust the politics to come along when you were just tryna orbit the sun when you were just about to be kind to someone because you had the chance  i've still got pictures of friends on the wall i might look as if i'm deep in thought but the truth is i'm probably not if i ever was  oh the dawn won't stop weighing a tonne i've done some things that i shouldn't have done but i haven't stopped loving you once
stop the world i wanna get off with you, arctic monkeys, open sesame (we've places to go) we've people to see (let's put 'em on hold) there's all sorts of shapes that i bet you can make when you want to escape say the word  well i know that getting you alone isn't easy to do with the exception of you i dislike everyone in the room and i don't wanna lie but i don't wanna tell you the truth get the sense that you're on the move and you'll probably be leaving soon so i'm telling you  stop the world 'cause i wanna get off with you stop the world 'cause i wanna get off with you  eyes the colour of (water left in mud) icing sugar dust (crazy green flashes) it's a funny thing that i cannot explain don't you know the train keeps a-rolling?  stop the world 'cause i wanna get off with you stop the world 'cause i wanna get off with you   well i know that getting you alone isn't easy to do and i don't wanna lie and i don't wanna tell you the truth and i know we got places to go we got people to see think we both oughta put 'em on hold and i know you agree  stop the world 'cause i wanna get off with you stop the world 'cause i wanna get off with you
crying lightning, arctic monkeys, outside the cafe by the cracker factory you were practicing a magic trick and my thoughts got rude as you talked and chewed on the last of your pick and mix said you're mistaken if you're thinking that i haven't been called cold before as you bit into your strawberry lace and then offered me your attention in the form of a gobstopper it's all you had left and it was going to waste  your pastimes consisted of the strange and twisted and deranged and i love that little game you had called crying lightning and how you'd like to aggravate the ice-cream man on rainy afternoons  the next time that i caught my own reflection it was on its way to meet you thinking of excuses to postpone you never looked like yourself from the side but your profile could not hide the fact you knew i was approaching your throne with folded arms you occupied the bench like toothache stood and puffed your chest out like you'd never lost a war and though i tried so not to suffer the indignity of reaction there was no cracks to grasp or gaps to claw  and your pastimes consisted of the strange and twisted and deranged and i hate that little game you had called crying lightning and how you'd like to aggravate the icky man on rainy afternoons uninviting but not half as impossible as everyone assumes you are crying lightning   your pastimes consisted of the strange and twisted and deranged and i hate that little game you had called crying lightning crying lightning crying lightning crying lightning your pastimes consisted of the strange and twisted and deranged and i hate that little game you had called crying
mardy bum, arctic monkeys, well now then mardy bum i've seen your frown and it's like looking down the barrel of a gun and it goes off and out come all these words oh there's a very pleasant side to you a side i much prefer  it's one that laughs and jokes around remember cuddles in the kitchen yeah to get things off the ground and it was; up up and away ah but it's right hard to remember that on a day like today when you're all argumentative and you've got the face on  well now then mardy bum oh i'm in trouble again aren't i? i thought as much 'cause you turned over there pulling that silent disappointment face the one that i can't bear  well can't we just laugh and joke around? remember cuddles in the kitchen yeah to get things off the ground and it was; up up and away ah but it's right hard to remember that on a day like today when you're all argumentative and you've got the face on  and yeah i'm sorry i was late but i missed the train and then the traffic was a state and i can't be arsed to carry on in this debate that reoccurs oh when you say i don't care but of course i do yeah i clearly do   so laugh and joke around remember cuddles in the kitchen yeah to get things off the ground and it was; up up and away oh but it's right hard to remember that on a day like today when you're all argumentative and you've got the face on
i bet you look good on the dancefloor, arctic monkeys, stop making the eyes at me i'll stop making the eyes at you what it is that surprises me is that i don't really want you to  and your shoulders are frozen (cold as the night) oh but you're an explosion (you're dynamite) your name isn't rio but i don't care for sand and lighting the fuse might result in a bang b-b-bang-oh  i bet that you look good on the dancefloor i don't know if you're looking for romance or i don't know what you're looking for i said i bet that you look good on the dancefloor dancing to electro-pop like a robot from 1984 well from 1984  i wish you'd stop ignoring me because it's sending me to despair without a sound yeah you're calling me and i don't think it's very fair  that your shoulders are frozen (cold as the night) oh but you're an explosion (you're dynamite) your name isn't rio but i don't care for sand and lighting the fuse might result in a bang b-b-bang-oh  i bet that you look good on the dancefloor i don't know if you're looking for romance or i don't know what you're looking for i said i bet that you look good on the dancefloor dancing to electro-pop like a robot from 1984 well from 1984  and no there in't no love no montagues or capulets just banging tunes and dj sets and dirty dancefloors and dreams of naughtiness  well i bet that you look good on the dancefloor i don't know if you're looking for romance or i don't know what you're looking for i said i bet that you look good on the dancefloor dancing to electro-pop like a robot from 1984 said from 1984
i want it all, arctic monkeys, blind faith heartache mind games mistakes my sweet fireball my sweet rigmarole  i want it all i want it all  old dogs new tricks can you feel it? space age country girl stone cold miracle  i want it all i want it all  and then suddenly it hit me it’s a year ago since i drank miniature whiskey and we shared your coke said ain’t it just like you to kiss me and then hit the road? leave me listening to the stones 2000 light years from home  shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop shoo-wop  i want it all i want it all i want it all i want it all i want it all
teddy picker, arctic monkeys, they've sped up to the point where they provoke the punchline before they have told the joke plenty of desperation to be seen staring at the television screen they've sped up to the point where they provoke you to tell the fucking punchline before you have told the joke well sorry sunshine it doesn't exist it wasn't in the top 100 list  and it's the thousandth time that it's even bolder don't be surprised when you get bent over they told you but you were dying for it  she saw it and she grabbed it and it wasn't what it seemed the kids all dream of making it whatever that means another variation on a theme a tangle on the television and the magazine d'you reckon that they do it for a joke? d'you reckon that they make 'em take an oath that says that we are defenders of any poser or professional pretender around  and when did your list replace the twist and turn like a fist replaced a kiss? don't concern us with your bollocks i don't want your prayer save it for the morning after   and it's the thousandth time that it's even bolder don't be surprised when you get bent over they told you but you were gagging for it  let's have a game on the teddy picker not quick enough can i have it quicker? already thick and you're getting thicker let's have a game on the teddy picker not quick enough can i have it quicker? already thick and you're getting thicker  presuming that all things are equal who'd want to be men of the people when there's people like you?
batphone, arctic monkeys, i want an interesting synonym to describe this thing that you say we're all grandfathered in i'll use the search engine (we've got much to discuss) too much to discuss over a bucket of balls i can recall the glow of your low beams  it's the big night in tinsel city life became a spectator sport i launch my fragrance called 'integrity' i sell the fact that i can't be bought have i told you all about the time that i got sucked into a hole through a handheld device? i will flashback now and again but i'm usually alright thankfully the process has been simplified since the last time you tried  i've recognised the glow of your low beams numerous times i'll be by the batphone if you need to get a hold making a selection opening credits roll panoramic windows looking out across your soul  you go in through the door vengeance trilogy wallpaper walls they have re-decorated it all they've changed all the lights and the bar's down the side  i've recognised the glow of your low beams numerous times through fairly opaque blinds in the sitting room vehicles will pass by but i know when it's you i'll be in a nose dive in my flying shoes right behind your closed eyes like a memory from your youth i'll be by the batphone if you need to get a hold making a selection opening credits roll killer pink flamingos computer controlled panoramic windows looking out across your soul
american sports, arctic monkeys, so when you gaze at planet earth from outer space does it wipe that stupid look off of your face? i saw this aura over the battleground states i lost the money lost the keys but i'm still handcuffed to the briefcase  and i never thought not in a million year that i'd meet so many lolas can i please have my money back? my virtual reality mask is stuck on ‘parliament brawl’ emergency battery pack just in time for my weekly chat with god on videocall  breaking news they take the truth and make it fluid the trainer's explanation was accepted by the steward a montage of the latest ancient ruins soundtracked by a chorus of you don't know what you're doing  and i never thought not in a million years that i'd meet so many lolas  and all of my most muscular regrets explode behind my eyes like american sports hoo  and i never thought not in a million year that i'd meet so many lolas
when the sun goes down, arctic monkeys, i said who's that girl there? i wonder what went wrong so that she had to roam the streets she don't do major credit cards i doubt she does receipts it's all not quite legitimate and what a scummy man just give him half a chance i bet he'll rob you if he can can see it in his eyes yeah that he's got a driving ban amongst some other offences and i've seen him with girls of the night and he told roxanne to put on her red light they're all infected but he'll be alright 'cause he's a scumbag don't you know? i said he's a scumbag don't you know?   although you're trying not to listen avert your eyes and staring at the ground she makes a subtle proposition i'm sorry love i'll have to turn you down and oh he must be up to summat what are the chances? sure it's more than likely i've got a feeling in my stomach and start to wonder what his story might be what his story might be yeah  'cause they said it changes when the sun goes down yeah they said it changes when the sun goes down and they said it changes when the sun goes down around here around here  look here comes a ford mondeo isn't he mr. inconspicuous? and he don't even have to say owt she's in the stance ready to get picked up bet she's delighted when she sees him pulling in and giving her the eye because she must be fucking freezing scantily-clad beneath the clear night sky it don't stop in the winter no  and they said it changes when the sun goes down yeah they said it changes when the sun goes down and they said it changes when the sun goes down around here well they said it changes when the sun goes down over the river going out of town and they said it changes when the sun goes down around here around here oh  and what a scummy man just give him half a chance i bet he'll rob you if he can can see it in his eyes yeah that he's got a nasty plan i hope you're not involved at all
do me a favour, arctic monkeys, well the morning was complete when there was tears on the steering wheel dripping on the seat several hours or several weeks i'd have the cheek to say they're equally as bleak  it's the beginning of the end the car went up the hill and disappeared around the bend ask anyone they'll tell you that it's these times that it tends to start to break in half to start to fall apart hold on to your heart  and do me a favour and break my nose or do me a favour and tell me to go away or do me a favour and stop asking questions  she walked away while her shoes were untied and the eyes were all red you could see that we'd cried and i watched and i waited 'til she was inside forcing a smile and waving goodbye curiosity becomes a heavy load too heavy to hold too heavy to hold curiosity becomes a heavy load too heavy to hold will force you to be cold  do me a favour and ask if you need some help she said do me a favour and stop flattering yourself and to tear apart the ties that bind perhaps fuck off might be too kind perhaps fuck off might be too kind
she looks like fun, arctic monkeys, one two three four  (she looks like fun) (she looks like fun) (she looks like fun) (she looks like)  smile like you've got a straw in something tropical i've got the party plugged right into my skull wayne manor what a memorable nye  (she looks like fun) good morning (she looks like fun) cheeseburger (she looks like fun) snowboarding (she looks like)  finally i can share with you through cloudy skies every whimsical thought that enters my mind there's no limit to the length of the dickheads we can be  (she looks like fun) bukowski (she looks like fun) dogsitting (she looks like fun) screwballing (she looks like)  finally there's a place where you can wag your tongue baby but why can't we all just get along? dance as if somebody's watching 'cause they are  no one's on the streets we moved it all online as of march i'm so full of shite i need to spend less time stood around in bars waffling on to strangers all about martial arts and how much i respect them  (she looks like fun) key changes (she looks like fun) re-thinking (she looks like fun) new order (she looks like fun)
love is a laserquest, arctic monkeys, do you still feel younger than you thought you would by now or darling have you started feeling old yet? don't worry i'm sure that you're still breaking hearts with the efficiency that only youth can harness and do you still think love is a laserquest or do you take it all more seriously? i've tried to ask you this in some daydreams that i've had but you're always busy being make-believe  and do you look into the mirror to remind yourself you're there or have somebody's goodnight kisses got that covered? when i'm not being honest i pretend that you were just some lover  now i can't think of air without thinking of you i doubt that comes as a surprise and i can't think of anything to dream about i can't find anywhere to hide  and when i'm hanging on by the rings around my eyes and i convince myself i need another and for a minute it gets easy to pretend that you were just some lover   when i'm pipe and slippers and rocking chair singing dreadful songs about summer will i have found a better method of pretending you were just some lover? will i have found a better method of pretending you were just some lover?
brianstorm, arctic monkeys, brian top marks for not trying so kind of you to bless us with your effortlessness we're grateful and so strangely comforted and i wonder are you putting us under? 'cause we can't take our eyes off the t-shirt and ties combination well see you later innovator  some want to kiss some want to kick you there's not a net that you couldn't slip through or at least that's the impression i get 'cause you're smooth and you're wet and she's not aware yet but she's yours she'll be saying use me show me the jacuzzi i imagine that it's there on a plate your whole rendezvous rate means that you'll never be frightened to make 'em wait for a while i doubt it's your style not to get what you set out to acquire the eyes are on fire you are the unforecasted storm  (brian) calm collected and commanding (top marks for not trying) you leave the other story standing with your renditions and jokes bet there's hundreds of blokes that have wept 'cause you've stolen their thunder are you putting us under? 'cause we can't take our eyes off the t-shirt and ties combination well see you later innovator
only ones who know, arctic monkeys, in a foreign place the saving grace was the feeling that it was a heart that he was stealing oh he was ready to impress and the fierce excitement the eyes are bright he couldn't wait to get away and i bet that juliet was just the icing on the cake make no mistake no  and even if somehow we could have shown you the place you wanted well i'm sure you could have made it that bit better on your own  and i bet she told a million people that she'd stay in touch but all the little promises they don't mean much when there's memories to be made and i hope you're holding hands by new year's eve they made it far too easy to believe that true romance can't be achieved these days  and even if somehow they could have shown you the place you wanted well i'm sure you could have made it that bit better on your own you are the only ones who know
mad sounds, arctic monkeys, mad sounds in your ears make you feel alright they bring you back to life mad sounds in your ears make you get up and dance make you get up yeah they make you get up love buckles under the strain of those wild nights run but you can not hide  mad sounds in your ears make you get up and dance make you get up all night long they reappear make you get up and dance yeah they make you get up  suppose you've gotta do what you've gotta do we just weren't feeling how we wanted to you sit and try sometimes but you just can’t figure out what went wrong then out of nowhere somebody comes and hits you with an  ooh la la la ooh la la la ooh la la la ooh ooh la la la ooh la la la ooh la la la ooh  you got those mad sounds in your ears to make you get up and dance mad sounds in your ears they make you get up and dance hold on to make you get up ah yeah they make you get up  ooh la la la ooh la la la ooh la la la ooh ooh la la la ooh la la la ooh la la la ooh ooh la la la ooh la la la ooh la la la ooh ooh la la la ooh la la la ooh la la la ooh ooh la la la ooh la la la ooh la la la ooh ooh la la la ooh la la la ooh la la la ooh
