bet you still think about me, blake shelton, baby where are you going now do you ever really know oh you hate to be tied down but you hate to sleep alonei bet you still think about me yeah i bet you still think about melike i think about you even when i don't want to there’s just something about you baby there’s nothing that i can do i think about you you were always wild and free i know we couldn’t hold on forever but baby i bet you still think about meare you driving up the coast are you wearing any shoes did yououtrun all your ghosts like you were always tryna doi bet you still think about me yeah i bet you still think about melike i think about you even when i don't want to there’s just something about you baby there’s nothing that i can do i think about you you were always wild and free i know we couldn’t hold on forever but baby i bet you still think about me like i think about you even when i don't want to there’s just something about you baby there’s nothing that i can do i think about you you were always wild and free i know we couldn’t hold on forever but baby i bet you still think about meyeah i bet you still think about me yeah i bet you still think about me,country
mine would be you, blake shelton, what's your all-time high your good as it gets your hands down best ever make-up sex what's your guilty pleasure your old go to well if you asked me mine would be youwhat's your worst hangover your best night yet your 90 proof your marlboro red the best damn thing you lucked into that's easy girl mine would be youmine would be you sun keeps shinin' back road flyin' singin' like crazy fools makin' up our own words laughin' 'til it hurts baby if i had to choose my best day ever my finest hour my wildest dream come true mine would be youwhat's your double dare your go all in the craziest thing you ever did plain as your name in this tattoo look on my arm mine would be youmine would be you sun keeps shinin' back road flyin' singin' like crazy fools makin' up our own words laughin' 'til it hurts baby if i had to choose my best day ever my finest hour my wildest dream come true mine would be youwhat's the greatest chapter in your book are there pages where it hurts to look what's the one regret you can't work through you got it baby mine would be you yeah you got it baby mine would be youmine would be you taillights fadin' daylight breakin' standing there like a fool when i should've been runnin' yellin' out somethin' to make you want to hold on to the best love ever girl can you tell me the one thing you'd rather die than lose 'cause mine would be youmine would be you,country
every time i hear that song, blake shelton, there's something 'bout yesterday how fast it all flies away i don't know what it is about a goodbye kiss that makes you wanna stay we were crazy then we were over we were breaking up making love a runaway roller coasterevery time i hear that song i’m standing in the pouring rain on your front lawn and oh-oh-oh i still think about you oh-oh-oh every time i hear that song it's like the first time it came on and oh-oh-oh i still think about you oh-oh-oh i still think about youthere’s something in the bittersweet the feeling of a memory right there in the moment all i ever wanted was you and me we were crying we were wasted we were dying when they played itevery time i hear that song i’m standing in the pouring rain on your front lawn and oh-oh-oh i still think about you oh-oh-oh every time i hear that song it's like the first time it came on and oh-oh-oh i still think about you oh-oh-oh i still think about you oh i still think about youthere's a soundtrack in my mind that takes me back in time when i hear that melody i think about you and meevery time i hear that song i’m standing in the pouring rain on your front lawn and oh-oh-oh i still think about you oh-oh-oh every time i hear that song it's like the first time it came on and oh-oh-oh i still think about you oh-oh-oh i still think about you oh i still think about you i still think about you yeah i still think about youthere's a soundtrack in my mind that takes me back in time when i hear that melody,country
came here to forget, blake shelton, girl you're getting over him and i'm getting over her the eyes have it made ain't gotta say a word misery loves company that's why it's you and me buying each other drinks back at the bar as thick as thieves stealing these little sips doing our best to make the best of the worst of itkeep playing them songs keep singing along keep leaning it on in closer keep salting the rim getting even with her and with him before the night is over that first kiss was like a colorado hit we better keep on keeping it lit 'til we can't remember can't remember what we came here to forgetgo ahead and check your phone like i've been checking mine nobody's ex is texting for a rewind looks like it's just me and you falling in love just enough to get us through what we're get'in throughkeep playing them songs keep singing along keep leaning it on in closer keep salting the rim getting even with her and with him before the night is over that first kiss was like a colorado hit we better keep on keeping it lit 'til we can't remember can't remember what we came here to forget yeah just what we came here to forgetlooks like it's just me and you falling in love just enough to get us through what we're getting throughkeep playing them songs keep singing along keep leaning it on in closer keep salting the rim getting even with her and with him before the night is over that first kiss was like a colorado hit we better keep on keeping it lit 'til we can't remember can't remember what we came here to forgetwhat we came here to forget what we came here to forget baby baby that's what we came here to forget,country
sangria, blake shelton, you're crashin' into me like waves on the coast every time we talk you move in close i don't want you to stop i don't want you to stop tonight we've got the last two glasses on a straw hut bar tryin' to remember what number we are string of white lights making your eyes shine tonightwe're buzzing like that no vacancy sign out front your skin is begging to be kissed by a little more than the sun you take my hand in yours you lean in and your lips taste like sangria your lips taste like sangriawreckin' ball dancin' down the hallway you're holding your shoes wearing my shades we fall against the door we fall into a wild warm kisswe're buzzing like that no vacancy sign out front your skin is begging to be kissed by a little more than the sun you take my hand in yours you lean in and your lips taste like sangria your lips taste like sangriaonly thing i want to do tonight is drink you like a spanish wine let you let this head of mine keep spinning spinning aroundwe're buzzing like that no vacancy sign out front your skin is begging to be kissed by a little more than the sun you take my hand in yours you lean in and your lips taste like sangria your lips taste like sangria your lips taste like sangria your lips taste like sangria ohonly thing i want to do tonight is drink you like a spanish wine let you let this head of mine keep spinning spinning around,country
austin, blake shelton, she left without leaving a number said she needed to clear her mind he figured she'd gone back to austin cuz she talked about it all the time it was almost a year before she called him up three rings and an answering machine is what she gotif you're calling 'bout the car i sold it if this is tuesday night i'm bowling if you've got something to sell you're wasting your time i'm not buying if it's anybody else wait for the tone you know what to do and ps if this is austin i still love youthe telephone fell to the counter she heard but she couldn't believe what kind of man would hang on that long what kind of love that must be she waited three days and then she tried again she didn't know what she'd say but she heard three rings and thenif it's friday night i'm at the ballgame and first thing saturday if it don't rain i'm headed out to the lake and i'll be gone all weekend long but i'll call you back when i get home on sunday afternoon and ps if this is austin i still love youwell this time she left her number but not another word then she waited by the phone on sunday evening and this is what he heardif you're calling 'bout my heart it's still yours i should've listened to it a little more then it wouldn't have taken me so long to know where i belong and by the way boy this is no machine you're talking to can't you tell this is austin and i still love you i still love you,country
sure be cool if you did, blake shelton, i was gonna keep it real like chill like only have a drink or two but it turned into a party when i started talking to you now you're standing in the neon looking like a high i wanna be on baby it's your call no pressure at allyou don’t have to throw back your pretty pink lemonade shooter and lean a little closer you don’t have to keep on smiling that smile that’s driving me wild and when the night is almost over meet me in the middle of a moonlit chevy bench seat and do a little bit of country song hanging on you don’t have to keep me fallin’ like this but it’d sure be cool if you didyou can’t shoot me down cause you already knocked me dead got me falling apart with my heart talking out of my head let your mind take a little back road just as far as you wanna go baby i’ll do whatever you wanna doyou don't have to throw back your pretty pink lemonade shooter and lean a little closer you don't have to keep on smiling that smile that's driving me wild and when the night is almost over meet me in the middle of a moonlit chevy bench seat and do a little bit of country song hanging on you don't have to keep me falling like this but it'd sure be cool if you didhave a night that you'll never forget and now you're standing in the neon looking like a high i wanna be onyou don't have to throw back your pretty pink lemonade shooter and lean a little closer you don't have to keep on smiling that smile that's driving me wild and when the night is almost over meet me in the middle of a moonlit chevy bench seat and do a little bit of country song hanging on you don't have to keep me falling like this but it'd sure be cool if you did,country
go ahead and break my heart, blake shelton, the sun is setting on your last good try here i am again with half a goodbye wonder if you're really gone this time just when i'm about to lose my mind there you are again on my phone the moon is rising and you're all alone maybe we could just hang a while maybe we can make each other smileoh no here i gowhy don't you go ahead and break my heart why are you waiting is it way too hard if moving on is what you wanna do why don't you do it why don't you do it baby you can't tell me that we'll still be friends and maybe someday we can try again if you really need a brand new start why don't you go ahead and break my hearti'd never ever meant to get so into you thought i was using you just to get me through you know i'm broken i don't trust anyone last thing i needed was to fall in love you've got me dreaming got me thinking i've got some hope there is nobody else i wanna get to know but i'm so scared i don't know what to do how did you get me so into youoh no here i gowhy don't you go ahead and break my heart why are you waiting is it way too hard if moving on is what you wanna do why don't you do it why don't you do it baby you can't tell me that we'll still be friends and maybe someday we can try again if you really need a brand new start why don't you go ahead and break my heartthere's your reasons there's your cards what are you waiting for the one to break my heartyeah you can't tell me that we'll still be friends and maybe someday we can try again if you really need a brand new start why don't you go ahead and break my heart oh go on and break go on and break my heart go on and break go on and break my heart,country
lonely tonight, blake shelton, i never thought you’d pick up the phone it's friday night you should be out on the town didn't think you'd be sittin' at home all alone like me nothin' on tv nothin' to do nothin' to keep my mind off you and me and the way it was are you thinkin' 'bout it now because i could be there in five one more one last timewe don't have to be lonely tonight i need you want you i'm right here we don't have to be lonely tonight i know we shouldn't but i don't care i don't wanna be right i don't wanna be strong i just wanna hold you till the heartbreak's gone when the sun comes up we can both move on but we don't have to be lonely tonightthat taste that touch the fire i miss those kiss me eyes your red wine lips on mine like it used to be baby i want you and and you want me andwe don't have to be lonely tonight i need you want you i'm right here we don't have to be lonely tonight i know we shouldn't but i don't care i don't wanna be right i don't wanna be strong i just wanna hold you till the heart breaks stone when the sun comes up we can both move on but we don't have to be lonely tonighti can be there in five one more one last timewe don't have to be lonely tonight oh i need you and i'm right here we don't have to be lonely tonight tonight tonight yeah yeah,country
a guy with a girl, blake shelton, sometimes i'm the guy with the boys kicking it back or the guy with a guitar singing on a country track i might be the guy with an ice cold can stirring up dust on some old farmland when i walk into the party with you girl you change all thatand i’m just the guy with the girl everybody wants to know wishin' you were there alone wonderin' how i ever got your little hand in mine lookin' over at ya like ain’t she beautiful i’m invisible but i stand right there and smile you're right beside me oh and i see the same thing they’re seein' but i don’t mind being the guy with the girl noit's funny watchin' 'em do the way they do they come walkin' up to me but they only wanna talk to you and i don't blame 'em that they're hypnotized they keep staring at your heartbreak eyes it's like their heart starts stoppin' when you come walkin' into the roomand i turn into the guy with the girl everybody wants to know wishin' you were there alone wonderin' how i ever got your little hand in mine lookin' over at ya like ain’t she beautiful i’m invisible but i stand right there and smile you're right beside me oh and i see the same thing they’re seein' but i don’t mind being the guy with the girlthe guy that don't know how he got her but he ain't never gon' let her never gon' let her go woah-oh yeahi’m just the guy with the girl everybody wants to know wishin' you were there alone wonderin' how i ever got your little hand in mine lookin' over at ya like ain’t she beautiful i’m invisible but i stand right there and smile you're right beside me oh and i see the same thing they’re seein' but i don’t mind being the guy with the girlguy with the girl no i don't mind being the guy with the girl guy with the girl yeah i'm just the guy with the girl i'm always the guy with the girl i don't mind it baby i don't mind it baby i'm always the guy with the girl,country
god gave me you, blake shelton, i've been a walking heartache i've made a mess of me the person that i've been lately aren’t who i want to be but you stay here right beside me watch as the storm blows through and i need youcause god gave me you for the ups and downs god gave me you for the days of doubt and for when i think i've lost my way there are no words here left to say it's true god gave me youthere's more here than what we’re seeing a divine conspiracy that you an angel lovely could somehow fall for me you'll always be love's great martyr and i'll be the flattered fool and i need you yeahgod gave me you for the ups and downs god gave me you for the days of doubt and for when i think i've lost my way there are no words here left to say it's true god gave me youon my own i'm only half of what i could be i can't do without you we are stitched together and what love has tethered i pray we never undocause god gave me you for the ups and downs god gave me you for the days of doubt god gave me you for the ups and downs god gave me you for the days of doubt and for when i think i've lost my way there are no words here left to say it's true god gave me you gave me you he gave me you,country
doin' what she likes, blake shelton, she likes it when i call in sick to work spend the whole day hanging with her i might get fired but that's alright i'm doing what she likes she likes it when i bring home fresh fajitas and mix up a pitcher of margaritas catch a kind of buzz that lasts all night doing what she likesshe likes hearing how good she looks in them blue jeans little kisses sweeter than sweet tea things i whispered in her ear oh my i like doing what she likes like running my fingers through her long hair lighting watermelon candles upstairs letting them burn and holding her all night i like doing what she likesshe likes it when i get past second gear sees gravel flying in the rear view mirror sometimes i'm pushing 95 doing what she likes and she likes it when i find a road that's dark can we pull up somewhere and park turn the radio on and turn off the lights keep doing what she likesshe likes hearing how good she looks in them blue jeans little kisses sweeter than sweet tea things i whispered in her ear oh my i like doing what she likes like running my fingers through her long hair lighting watermelon candles upstairs letting them burn and holding her all night i like doing what she likesshe likes it when i sing her old silly songs and throwing words where they don't belong sometimes we laugh 'til we almost cry doing what she likes doing what she likesshe likes hearing how good she looks in them blue jeans little kisses sweeter than sweet tea things i whispered in her ear oh my i like doing what she likes like running my fingers through her long hair lighting watermelon candles upstairs letting them burn and holding her all night i like doing what she likesyeah i like doing what she likes hmm yeah,country
home (another christmas day...), blake shelton, another christmas day will come and go away but i got so far to go but i want to go home i need to go homemaybe surrounded by strangers and christmas lights i shouldn't feel so alone but i want to go home god i miss you you know i can close my eyes and see the angel on the tree a blanket of snow outside and all my friends and family and though i know that you're no farther than a call away i need to see your face a call could never be the same let me go home i'm just too far from where you are and i want to go homenow the reasons i'm so far away aren’t good enough whatever they need me for i know that i need you more so i'll do the things i got to do to get back to you i need you to believe i'll make it back by christmas eveanother christmas day will come and go away and i won’t leave you alone no i'm going to go home i'm going to be home though i'm surrounded by this cold december night i feel so alone i'm going to go home babe i miss you you knowlet me go home i've had my run baby i'm done i'm coming back home let me go home it'll all be alright when i'm holding you tight cause this christmas i'm home,country
honey bee, blake shelton, girl i been thinking 'bout us and you know i ain't good at this stuff these feelings piling up won't give me no rest this might come out a little crazy a little sideways yeah maybe i don't know how long it'll take me but i'll do my bestyou'll be my soft and sweet i'll be your strong and steady you'll be my glass of wine i'll be your shot of whiskey you'll be my sunny day i'll be your shade tree you'll be my honeysuckle i'll be your honey beeyeah that came out a little country but every word was right on the money and i got you smiling honey right back at me now hold on cause i aren’t done there's more where that came from well you know i'm just having fun but seriouslyif you'll be my louisiana i'll be your mississippi you'll be my little loretta i'll be your conway twitty you'll be my sugar baby i'll be your sweet iced tea you'll be my honeysuckle i'll be your honey beeyour kiss just said it all i'm glad we had this talk nothing left to do but fall in each other’s arms i could have said i love you could have wrote you a line or two baby all i know to do is speak right from the heartyou'll be my soft and sweet i'll be your strong and steady you'll be my glass of wine i'll be your shot of whiskey you'll be my sunny day i'll be your shade tree you'll be my honeysuckle i'll be your honey beeif you'll be my louisiana i'll be your mississippi you'll be my little loretta i'll be your conway twitty you'll be my sugar baby i'll be your sweet iced tea you'll be my honeysuckle i'll be your honey beei'll be your honey bee,country
my eyes, blake shelton, those high heels with that sun dress turquoise heart hanging 'round your neck red lips like wine want to drink them up and keep on drinking' 'til you make me drunk tied up hair want to let it down and just let the rest fall to the ground you take beautiful to the max can't help myself when you look like thatcome a little closer come a little closer come a little closer girl the way you look tonight my eyes are the only thing i don't want to take off of you come a little closer come a little closer come a little closer girl the way you look tonight my eyes are the only thing i don't want to take off of youthere's a million stars dancing in the sky a picture perfect moon so bright but i don't care i'm looking at you from where i stand you can beat the viewcome a little closer come a little closer come a little closer girl the way you look tonight my eyes are the only thing i don't want to take off of you come a little closer come a little closer come a little closer girl the way you look tonight my eyes are the only thing i don't want to take off of youmy eyes have seen some amazing things but girl my eyes aren’t seen nothing quite like you hey babycome a little closer come a little closer come a little closer girl the way you look tonight my eyes are the only thing i don't want to take off of you come a little closer come a little closer come a little closer girl the way you look tonight my eyes are the only thing i don't want to take off of you come a little closer come a little closer come a little closer girl the way you look tonight my eyes are the only thing i don't want to take off of you,country
straight outta cold beer, blake shelton, just a bunch of poor boys daddy's girls children of the corn field tryna turn a shift job into a dollar bill we wear them muddy boots stay true to how we're raised ain't nothin' bout us fakeyou know we're straight out of that dirty south dirty roads nobody got no money got them shined up pickup trucks whistlin' at them honies from the country yes sir you know we're straight out of that long week work at night everybody wanna party all night long bonfire on the back 40 in the middle of nowhere ain't nobody leavin' here til we're straight out of cold beer straight out of cold beerjust a bunch of john deere junkies gettin' funky to some old hank nothin' been stuck in the mud that we can't hook up to a rusty chain in the summer or in the rain yeah it's a kind of thingyou know we're straight out of that dirty south dirty roads nobody got no money got them shined up pickup trucks whistlin' at them honies from the country yes sir you know we're straight out of that long week work at night everybody wanna party all night long bonfire on the back 40 in the middle of nowhere ain't nobody leavin' here til we're straight out of cold beer straight out of cold beeryou know we're straight out of that dirty south dirty roads nobody got no money got them shined up pickup trucks whistlin' at them honies from the country yes sir you know we're straight out of that long week work at night everybody wanna party all night long bonfire on the back 40 in the middle of nowhere ain't nobody leavin' here til we're straight out of cold beer straight out of cold beer,country
god's country, blake shelton, right outside of this one church town there's a gold dirt road to a whole lot of nothin' got a deed to the land but it ain't my ground this is god's country we pray for rain and thank him when it's fallen 'cause it brings a grain and a little bit of money we put it back in the plate i guess that's why they call it god's countryi saw the light in the sunrise sittin' back in the 40 on the muddy riverside gettin' baptized in holy water and shine with the dogs runnin' saved by the sound of the been found dixie whistled in the wind that'll get you heaven bound the devil went down to georgia but he didn't stick around this is god's countrywe turned the dirt and worked until the week's done we take a break and break bread on sunday and then do it all again 'cause we're proud to be from god's country yeah yeahi saw the light in the sunrise sittin' back in the 40 on the muddy riverside gettin' baptized in holy water and shine with the dogs runnin' saved by the sound of the been found dixie whistled in the wind that'll get you heaven bound the devil went down to georgia but he didn't stick around this is god's country yeahthis is god's country god's countryi don't care what my headstone reads or what kind of pine wood box i end up in when it's my time lay me six feet deep in god's country yeah yeahi saw the light in the sunrise sittin' back in the 40 on the muddy riverside gettin' baptized in holy water and shine with the dogs runnin' saved by the sound of the been found dixie whistled in the wind that'll get you heaven bound the devil went down to georgia but he didn't stick around this is god's country god's country yeah i saw the light in the sunrise sittin' back in the 40 on the muddy riverside gettin' baptized in holy water and shine with the dogs runnin' saved by the sound of the been found dixie whistled in the wind that'll get you heaven bound the devil went down to georgia but he didn't stick around this is god's country,country
why me, blake shelton, i'm a rebel i been known to dance with the devil so how'd i get up on your level you're an angel sent from heaven down to me i'm rough around the edges you're a snapshot of perfection i was headed in the wrong direction i was reckless now i've just got one questionwhy me out of everybody baby why me you could have picked anybody why me when i see you looking at me i gotta ask what did i do to get to be the one you gave your heart to walk up in a party on my arm who would've thought you would wanna wake up every day beside me baby why mei remember night one looking around for the right one saw you sitting there said well i'm done and i walked over even though you were outta my league you were diamonds in the sky i was dirt on a plow you're all-american pretty i'm a one-horse town first smile you gave me i was thinking it then and i'm still thinking it nowwhy me out of everybody baby why me you could have picked anybody why me when i see you looking at me i gotta ask what did i do to get to be the one you gave your heart to walk up in a party on my arm who would've thought you would wanna wake up every day beside me baby why meyeah baby why me baby why mewhy me what did i do right why me kissing you goodnight you say you'll never let me go oh it's crazy girl i guess i'll never knowwhy me out of everybody baby why me you could have picked anybody why me when i see you looking at me i gotta ask what did i do to get to be the one you gave your heart to walk up in a party on my arm who would've thought you would wanna wake up every day beside me baby why meoh baby why me baby why me baby why me baby why me,country
home, blake shelton, another summer day has come and gone away in paris and rome but i want to go home may be surrounded by a million people i still feel all alone i want to go home oh i miss you you knowand i've been keeping all the letters that i wrote to you each one a line or two i'm fine baby how are you i would send them but i know that it's just not enough my words were cold and flat and you deserve more than thatanother airplane another sunny place i'm lucky i know but i want to go home i've got to home let me go home i'm just too far from where you are i want to come homeand i feel just like i'm living someone else's life it's like i just stepped outside when everything was goin' right and i know just why you could not come along with me this was not your dream but you always believed in meanother winter day has come and gone away in even paris and rome and i want to go home let me go home and i'm surrounded by a million people i still feel alone and i want to go home oh i miss you you knowlet me go home i've had my run baby i'm done i'm comin' back home let me go home it'll all be alright i'll be home tonight i'm coming back home,country
at the house, blake shelton, don't need no tab don't need no visa no bouncer looking like a wannabe vin diesel don't need your friends all getting jealous watching you walk in looking so good that you could sell ituh-uh not again girl let's get this party started where the party always endsgot a yellow backdoor porch party light got a speaker in the window playing barry white you and me out here swaying stargazing gonna bring it back in break the candles out get the mood turned on and the lights out lose a little something black and lacy in the couch at the houseat the house yeah that's what it's all aboutdon't need no plans nope no reservations uh-uh nobody calling me up saying where you at man we waiting we can keep it on chill oh yeah or get a little obnoxious uh-huh go ahead and get your freak on ain't nobody gonna stop usuh-uh girl just the essentials you and me a little smithworks rocking out this residentialgot a yellow backdoor porch party light got a speaker in the window playing barry white you and me out here swaying stargazing gonna bring it back in break the candles out get the mood turned on and the lights out lose a little something black and lacy in the couch at the houseuh-uh not again girl let's get this party started where the party always endsgot a yellow backdoor porch party light got a speaker in the window playing barry white you and me out here swaying stargazing gonna bring it back in break the candles out get the mood turned on and the lights out lose a little something black and lacy in the couch at the houseyeah at the house that's what it's all about mmm yeah at the house,country
boys 'round here (celebrity mix), blake shelton, red red red red red red red red redneckwell the boys 'round here don't listen to the beatles run ol' bocephus through a jukebox needle at the honky-tonk where their boots stomp all night what that's right yea and what they call work digging in the dirt gotta get it in the ground 'fore the rain come down to get paid to get the girl and your four wheel drive a country boy can surviveyeah the boys 'round here drinking that ice cold beer talkin' 'bout girls talkin' 'bout trucks runnin' them red dirt roads out kicking up dust the boys 'round here sending up a prayer to the man upstairs backwoods legit don't take no lip chew tobacco chew tobacco chew tobacco spit aw heck red red red red red red redneckwell the boys 'round here they're keeping it country ain't a damn one know how to do the dougie you don't do the dougie no not in kentucky but these girls 'round here yep they still love me yea the girls 'round here they all deserve a whistle shakin' that sugar sweet as dixie crystal they like that y'all and southern drawl and just can't help it cause they just keep fallin'for the boys 'round here drinking that ice cold beer talkin' 'bout girls talkin' 'bout trucks runnin' them red dirt roads out kicking up dust the boys 'round here sending up a prayer to the man upstairs backwoods legit don't take no lip chew tobacco chew tobacco chew tobacco spitlet me hear you say ooh let's ride to the country side ooh let's ride down to the river side hey now girl hop inside ooh let's ride me and you gonna take a little ride to the river ooh let's ride let's ride that's right lay a blanket on the ground ooh let's ride kissing and the crickets is the only sound we out of town ooh let's ride have you ever got down with a red red red red red red redneck ooh let's ride and do you wanna get down with a red red red red red red redneck ooh let's ride girl you gotta get downwith the boys 'round here drinking that ice cold beer talkin' 'bout girls talkin' 'bout trucks runnin' them red dirt roads out kicking up dust the boys 'round here sending up a prayer to the man upstairs backwoods legit don't take no lip chew tobacco chew tobacco chew tobacco spit aw heck ooh let's ride red red red red red red redneck ooh let's ridei'm one of them boys 'round here ooh let's ride red red red red red red redneck ooh let's ride well all i'm thinkin' 'bout is you and me and how we'll be ooh let's ride ooh let's ride so come on girl hop inside ooh let's ride me and you we're gonna take a little ride ooh let's ride lay a blanket on the ground ooh let's ride kissing and the crickets is the only sound we out of town yeah ooh let's ride ooh let's ride girl you gotta get down with a ooh let's ride ooh let's ride come on through the country side ooh let's ride down to the river side,country
it ain't easy, blake shelton, easy easy easy easy it ain't easy it ain't easy easy easy easyyeah i used to be alright just saying goodnight maybe see you tomorrow yeah i could go a couple of days just doing my thing whatever i wanted but now your kisses hit me like lightning can’t fight it girl you put it on me yeah you stone me when you ain’t with me i ain’t nothing but lonelyit ain't easy anymore when i'm walking out your door my feet drag across the floor and it just about kills me i hate picking up my keys i hate kissing you goodbye no i ain't gonna lie with that look in your eyes and your arms around me girl believe me it ain't easy anymore no it ain't easy that's for suresomething different 'bout a friday night and the neon lights if you ain't beside me now i love it when you call me on the phone saying hurry on home you got something special on and it's just for me damn you make it hard to leaveit ain't easy anymore when i'm walking out your door my feet drag across the floor and it just about kills me i hate picking up my keys i hate kissing you goodbye no i ain't gonna lie with that look in your eyes and your arms around me girl believe meit ain't easy leaving my baby in the bed and driving away knowing the last thing you said was don't go don't leave lay here with me girl you're making me crazy it ain't easy no no no it ain't easy it sure ain't baby yeah babyit ain't easy anymore when i'm walking out your door my feet drag across the floor and it just about kills me i hate picking up my keys i hate kissing you goodbye no i ain't gonna lie with that look in your eyes and your arms around me girl believe me it ain't easy anymoreno it ain't easy walking out your door mmm no it ain't easy no no no it ain't easy walking out your door it ain't easy oh it ain't easy,country
ol' red, blake shelton, well i caught my wife with another man and it cost me ninety nine on a prison farm in georgia close to the florida line well i'd been here for two long years i finally made the warden my friend and so he sentenced me to a life of ease taking care of ol red now ol' red he's the damnedest dog that i've ever seen got a nose that can smell a two day trail he's a four legged tracking machine you can consider yourself mighty lucky to get past the gators and the quicksand beds but all these years that i've been here aren’t nobody got past redand the warden sang come on somebody why don't you run ol' red's itching to have a little fun get my lantern get my gun red'll have you treed before the morning comeswell i paid off the guard and i slipped out a letter to my cousin up in tennessee oh and he brought down a blue tick hound she was pretty as she could be well they penned her up in the swampland 'bout a mile just south of the gate and i'd take ol' red for his evening run i'd just drop him off and waitand the warden sang come on somebody why don't you run ol' red's itching to have a little fun get my lantern get my gun red'll have you treed before the morning comesnow ol' red got real used to seeing his lady every night and so i kept him away for three or four days and waited till the time got right well i made my run with the evening sun and i smiled when i heard them let red out cause i was headed north to tennessee and ol' red was headed southand the warden sang come on somebody why don't you run ol' red's itching to have a little fun get my lantern get my gun red'll have you treed before the morning comesnow there's red haired blue ticks all in the south love got me in here and love got me out,country
money, blake shelton, writin' rubber rent checks livin' on ramen chappin' our ass 'cause we can't afford charmin rockin' that one-ply one-ply shakin' down the couch find a buffalo nickel medium guitar pick burger king pickle ohh it's kinda petrified petrifieddollar's worth of gas didn't even move the needle livin' this leave-a-penny take-a-penny life door's unlocked 'cause there's nothin' left to steal aw baby doll that's alrighthey girl got that million dollar kiss know just what to do with it get me feelin' filthy rich hey girl put that body all on me like i hit the lottery everything you do to me honey that's money money money money money money money money moneygirl i sure can tell you've been workin' your butt off the way you're rockin' them secondhand cut-offs hmm can i talk ya into takin' 'em off score a little discount six-pack keystone use the paper sack twist a little homegrown go on and get a friday night ongirl one of these days gonna look back laughin' sippin' pomegranate sake at nobu but baby 'til then i'm a have-not havin' everything i have's got with youhey girl got that million dollar kiss know just what to do with it get me feelin' filthy rich hey girl put that body all on me like i hit the lottery everything you do to me honey that's money money money money money money money money moneydollar's worth of gas didn't even move the needle livin' this leave-a-penny take-a-penny life door's unlocked 'cause there's nothin' left to steal aw baby doll that's alrighthey girl got that million dollar kiss know just what to do with it get me feelin' filthy rich hey girl put that body all on me like i hit the lottery everything you do to me honey that's money money money money money money money money moneymoney money money money,country
i found someone, blake shelton, i picked up the phone she said hey it's me i know it feels like forever since i've heard your voice but i guess that's how it had to be so we talked awhile still she said i better go but before we hung up she said there's something you need to knowi found someone it just happened outta the blue even though i'm moving on it don't mean that i don't still love you you'll always have a place here in my heart but somewhere in this new life i've begun i found someonewell i wasn't surprised still it hit me kind of hard it's hard to believe a little space and time could turn into miles and worlds apart i said i'm happy for you you deserve the very best since you've been gone i've done some praying some searching for myselfand i found someone it just happened outta the blue and even though i'm moving on it don't mean that i don't still love you you'll always have a place here in my heart but somewhere in this new life i've begun i found someonebut it took tears and time down on my knees and it's not who you'd ever guess or who i dreamed it'd be but in the mirror one morning looking back at mei found someone just happened out of the blue and it took everything i had it took me losing you but you'll always have a place here in my heart but somewhere in this new life i've begun looking for my place under the sun i found someone,country
you can't make this up, blake shelton, people would say i'm lying if i tried to tell 'em how we met tonight they'd ask how many drinks i'd had cause ain't no way itall went down that right you waiting on somebody and they never did show you were pissed off leaving came back cause you forgot your phonethere i was yeah i just sat down in the seat you left you walked up i said what are you doing with your beautiful self you rolled your eyes but you laughed and your song came on i begged you for a dance and we danced and it was on eyes locked clock stopped one little kiss no we never meant to start falling in love oh man you can't make this upthen i walked you out to your car it wouldn't start cause you left on your lights then you just shook your head and laughed and said i guess i need a ride then come to find out your house was just a block from mine yeah this is one of those movie scene cool kinda things where the stars align just an hour agothere i was yeah i just sat down in the seat you left you walked up i said what are you doing with your beautiful self you rolled your eyes but you laughed and your song came on i begged you for a dance and we danced and it was on eyes locked clock stopped one little kiss no we never meant to start falling in love oh man you can't make this upyou can’t make up a night like this you can’t make up a story like that it’s one of those how in the world did it happen kind of things i’d never believe it if i didn’t see it girlthere i was yeah i just sat down in the seat you left you walked up i said what are you doing with your beautiful self you rolled your eyes but you laughed and your song came on i begged you for a dance and we danced and it was on eyes locked clock stopped one little kiss no we never meant to start falling in love oh man you can't make this upyou can’t make up a night like this you can’t make up a story like that oh no,country
